Iteration 203, Temperature 643501.71, New Cost 45080968.0, Current Cost 44133820.00, Best Cost 41395607.00, Elapsed Time 212.99 seconds
Iteration 204, Temperature 637066.69, New Cost 43483820.0, Current Cost 43483820.00, Best Cost 41395607.00, Elapsed Time 213.97 seconds
Iteration 205, Temperature 630696.02, New Cost 42949747.0, Current Cost 42949747.00, Best Cost 41395607.00, Elapsed Time 214.95 seconds
Iteration 206, Temperature 624389.06, New Cost 43808805.0, Current Cost 42949747.00, Best Cost 41395607.00, Elapsed Time 215.94 seconds
Iteration 207, Temperature 618145.17, New Cost 43928165.0, Current Cost 42949747.00, Best Cost 41395607.00, Elapsed Time 216.92 seconds
Iteration 208, Temperature 611963.72, New Cost 43436978.0, Current Cost 43436978.00, Best Cost 41395607.00, Elapsed Time 217.92 seconds
Iteration 209, Temperature 605844.08, New Cost 44179082.0, Current Cost 43436978.00, Best Cost 41395607.00, Elapsed Time 218.91 seconds
Iteration 210, Temperature 599785.64, New Cost 44224634.0, Current Cost 43436978.00, Best Cost 41395607.00, Elapsed Time 219.93 seconds
Iteration 211, Temperature 593787.78, New Cost 44329082.0, Current Cost 43436978.00, Best Cost 41395607.00, Elapsed Time 220.93 seconds
Iteration 212, Temperature 587849.91, New Cost 44179082.0, Current Cost 44179082.00, Best Cost 41395607.00, Elapsed Time 221.98 seconds
Iteration 213, Temperature 581971.41, New Cost 45044738.0, Current Cost 44179082.00, Best Cost 41395607.00, Elapsed Time 223.06 seconds
Iteration 214, Temperature 576151.69, New Cost 43790647.0, Current Cost 43790647.00, Best Cost 41395607.00, Elapsed Time 224.16 seconds
Iteration 215, Temperature 570390.18, New Cost 44790647.0, Current Cost 44790647.00, Best Cost 41395607.00, Elapsed Time 225.20 seconds
Iteration 216, Temperature 564686.27, New Cost 45590647.0, Current Cost 45590647.00, Best Cost 41395607.00, Elapsed Time 226.28 seconds
Iteration 217, Temperature 559039.41, New Cost 46455218.0, Current Cost 45590647.00, Best Cost 41395607.00, Elapsed Time 227.35 seconds
Iteration 218, Temperature 553449.02, New Cost 46590647.0, Current Cost 45590647.00, Best Cost 41395607.00, Elapsed Time 228.37 seconds
Iteration 219, Temperature 547914.53, New Cost 46590647.0, Current Cost 45590647.00, Best Cost 41395607.00, Elapsed Time 229.38 seconds
Iteration 220, Temperature 542435.38, New Cost 46590647.0, Current Cost 45590647.00, Best Cost 41395607.00, Elapsed Time 230.45 seconds
Iteration 221, Temperature 537011.03, New Cost 44590647.0, Current Cost 44590647.00, Best Cost 41395607.00, Elapsed Time 231.53 seconds
Iteration 222, Temperature 531640.92, New Cost 45590647.0, Current Cost 44590647.00, Best Cost 41395607.00, Elapsed Time 232.64 seconds
Iteration 223, Temperature 526324.51, New Cost 45455218.0, Current Cost 44590647.00, Best Cost 41395607.00, Elapsed Time 233.70 seconds
Iteration 224, Temperature 521061.26, New Cost 43590647.0, Current Cost 43590647.00, Best Cost 41395607.00, Elapsed Time 234.74 seconds
Iteration 225, Temperature 515850.65, New Cost 44590647.0, Current Cost 43590647.00, Best Cost 41395607.00, Elapsed Time 235.80 seconds
Iteration 226, Temperature 510692.14, New Cost 44590647.0, Current Cost 44590647.00, Best Cost 41395607.00, Elapsed Time 236.85 seconds
Iteration 227, Temperature 505585.22, New Cost 45590647.0, Current Cost 45590647.00, Best Cost 41395607.00, Elapsed Time 237.91 seconds
Iteration 228, Temperature 500529.37, New Cost 46590647.0, Current Cost 45590647.00, Best Cost 41395607.00, Elapsed Time 239.01 seconds
Iteration 229, Temperature 495524.08, New Cost 46590647.0, Current Cost 45590647.00, Best Cost 41395607.00, Elapsed Time 240.10 seconds
Iteration 230, Temperature 490568.84, New Cost 46405218.0, Current Cost 46405218.00, Best Cost 41395607.00, Elapsed Time 241.12 seconds
Iteration 231, Temperature 485663.15, New Cost 47405218.0, Current Cost 46405218.00, Best Cost 41395607.00, Elapsed Time 242.15 seconds
Iteration 232, Temperature 480806.52, New Cost 45590647.0, Current Cost 45590647.00, Best Cost 41395607.00, Elapsed Time 243.23 seconds
Iteration 233, Temperature 475998.45, New Cost 46590647.0, Current Cost 45590647.00, Best Cost 41395607.00, Elapsed Time 244.25 seconds
Iteration 234, Temperature 471238.47, New Cost 46590647.0, Current Cost 45590647.00, Best Cost 41395607.00, Elapsed Time 245.26 seconds
Iteration 235, Temperature 466526.08, New Cost 46590647.0, Current Cost 46590647.00, Best Cost 41395607.00, Elapsed Time 246.28 seconds
Iteration 236, Temperature 461860.82, New Cost 45590647.0, Current Cost 45590647.00, Best Cost 41395607.00, Elapsed Time 247.32 seconds
Iteration 237, Temperature 457242.21, New Cost 44590647.0, Current Cost 44590647.00, Best Cost 41395607.00, Elapsed Time 248.37 seconds
Iteration 238, Temperature 452669.79, New Cost 45563475.0, Current Cost 44590647.00, Best Cost 41395607.00, Elapsed Time 249.48 seconds
Iteration 239, Temperature 448143.09, New Cost 43726296.0, Current Cost 43726296.00, Best Cost 41395607.00, Elapsed Time 250.60 seconds
Iteration 240, Temperature 443661.66, New Cost 44690647.0, Current Cost 43726296.00, Best Cost 41395607.00, Elapsed Time 251.69 seconds
Iteration 241, Temperature 439225.05, New Cost 44726296.0, Current Cost 43726296.00, Best Cost 41395607.00, Elapsed Time 252.81 seconds
Iteration 242, Temperature 434832.80, New Cost 44726296.0, Current Cost 43726296.00, Best Cost 41395607.00, Elapsed Time 253.91 seconds
Iteration 243, Temperature 430484.47, New Cost 44690647.0, Current Cost 43726296.00, Best Cost 41395607.00, Elapsed Time 255.03 seconds
Iteration 244, Temperature 426179.62, New Cost 44570689.0, Current Cost 44570689.00, Best Cost 41395607.00, Elapsed Time 256.16 seconds
Iteration 245, Temperature 421917.83, New Cost 45570689.0, Current Cost 44570689.00, Best Cost 41395607.00, Elapsed Time 257.27 seconds
Iteration 246, Temperature 417698.65, New Cost 45485040.0, Current Cost 44570689.00, Best Cost 41395607.00, Elapsed Time 258.39 seconds
Iteration 247, Temperature 413521.66, New Cost 45535040.0, Current Cost 44570689.00, Best Cost 41395607.00, Elapsed Time 259.51 seconds
Iteration 248, Temperature 409386.45, New Cost 45570689.0, Current Cost 44570689.00, Best Cost 41395607.00, Elapsed Time 260.61 seconds
Iteration 249, Temperature 405292.58, New Cost 43870689.0, Current Cost 43870689.00, Best Cost 41395607.00, Elapsed Time 261.74 seconds
Iteration 250, Temperature 401239.66, New Cost 44870689.0, Current Cost 43870689.00, Best Cost 41395607.00, Elapsed Time 262.78 seconds
Iteration 251, Temperature 397227.26, New Cost 44870689.0, Current Cost 43870689.00, Best Cost 41395607.00, Elapsed Time 263.90 seconds
Iteration 252, Temperature 393254.99, New Cost 44620689.0, Current Cost 43870689.00, Best Cost 41395607.00, Elapsed Time 264.96 seconds
Iteration 253, Temperature 389322.44, New Cost 44595553.0, Current Cost 43870689.00, Best Cost 41395607.00, Elapsed Time 266.03 seconds
Iteration 254, Temperature 385429.21, New Cost 44149611.0, Current Cost 44149611.00, Best Cost 41395607.00, Elapsed Time 267.11 seconds
Iteration 255, Temperature 381574.92, New Cost 45149611.0, Current Cost 44149611.00, Best Cost 41395607.00, Elapsed Time 268.17 seconds
Iteration 256, Temperature 377759.17, New Cost 45149611.0, Current Cost 44149611.00, Best Cost 41395607.00, Elapsed Time 269.28 seconds
Iteration 257, Temperature 373981.58, New Cost 45149611.0, Current Cost 44149611.00, Best Cost 41395607.00, Elapsed Time 270.41 seconds
Iteration 258, Temperature 370241.76, New Cost 43149611.0, Current Cost 43149611.00, Best Cost 41395607.00, Elapsed Time 271.43 seconds
Iteration 259, Temperature 366539.35, New Cost 42305218.0, Current Cost 42305218.00, Best Cost 41395607.00, Elapsed Time 272.45 seconds
Iteration 260, Temperature 362873.95, New Cost 41527201.0, Current Cost 41527201.00, Best Cost 41395607.00, Elapsed Time 273.50 seconds
Iteration 261, Temperature 359245.21, New Cost 42527201.0, Current Cost 41527201.00, Best Cost 41395607.00, Elapsed Time 274.57 seconds
Iteration 262, Temperature 355652.76, New Cost 42273219.0, Current Cost 41527201.00, Best Cost 41395607.00, Elapsed Time 275.59 seconds
Iteration 263, Temperature 352096.23, New Cost 42500357.0, Current Cost 41527201.00, Best Cost 41395607.00, Elapsed Time 276.65 seconds
Iteration 264, Temperature 348575.27, New Cost 40727389.0, Current Cost 40727389.00, Best Cost 40727389.00, Elapsed Time 277.69 seconds
Iteration 265, Temperature 345089.52, New Cost 41639753.0, Current Cost 40727389.00, Best Cost 40727389.00, Elapsed Time 278.70 seconds
Iteration 266, Temperature 341638.62, New Cost 39727389.0, Current Cost 39727389.00, Best Cost 39727389.00, Elapsed Time 279.75 seconds
Iteration 267, Temperature 338222.24, New Cost 40727389.0, Current Cost 39727389.00, Best Cost 39727389.00, Elapsed Time 280.73 seconds
Iteration 268, Temperature 334840.01, New Cost 40727389.0, Current Cost 39727389.00, Best Cost 39727389.00, Elapsed Time 281.75 seconds
Iteration 269, Temperature 331491.61, New Cost 38950964.0, Current Cost 38950964.00, Best Cost 38950964.00, Elapsed Time 282.75 seconds
Iteration 270, Temperature 328176.70, New Cost 39950964.0, Current Cost 39950964.00, Best Cost 38950964.00, Elapsed Time 283.77 seconds
Iteration 271, Temperature 324894.93, New Cost 40803188.0, Current Cost 39950964.00, Best Cost 38950964.00, Elapsed Time 284.77 seconds
Iteration 272, Temperature 321645.98, New Cost 40677389.0, Current Cost 39950964.00, Best Cost 38950964.00, Elapsed Time 285.75 seconds
Iteration 273, Temperature 318429.52, New Cost 40677201.0, Current Cost 39950964.00, Best Cost 38950964.00, Elapsed Time 286.74 seconds
Iteration 274, Temperature 315245.23, New Cost 40950964.0, Current Cost 39950964.00, Best Cost 38950964.00, Elapsed Time 287.74 seconds
Iteration 275, Temperature 312092.77, New Cost 40603188.0, Current Cost 39950964.00, Best Cost 38950964.00, Elapsed Time 288.72 seconds
Iteration 276, Temperature 308971.85, New Cost 40553460.0, Current Cost 40553460.00, Best Cost 38950964.00, Elapsed Time 289.70 seconds
Iteration 277, Temperature 305882.13, New Cost 41528179.0, Current Cost 40553460.00, Best Cost 38950964.00, Elapsed Time 290.73 seconds
Iteration 278, Temperature 302823.31, New Cost 41352380.0, Current Cost 40553460.00, Best Cost 38950964.00, Elapsed Time 291.70 seconds
Iteration 279, Temperature 299795.07, New Cost 41328179.0, Current Cost 40553460.00, Best Cost 38950964.00, Elapsed Time 292.85 seconds
Iteration 280, Temperature 296797.12, New Cost 41499161.0, Current Cost 40553460.00, Best Cost 38950964.00, Elapsed Time 293.89 seconds
Iteration 281, Temperature 293829.15, New Cost 41352380.0, Current Cost 40553460.00, Best Cost 38950964.00, Elapsed Time 294.93 seconds
Iteration 282, Temperature 290890.86, New Cost 40725955.0, Current Cost 40725955.00, Best Cost 38950964.00, Elapsed Time 295.96 seconds
Iteration 283, Temperature 287981.95, New Cost 41125955.0, Current Cost 41125955.00, Best Cost 38950964.00, Elapsed Time 297.00 seconds
Iteration 284, Temperature 285102.13, New Cost 42125955.0, Current Cost 41125955.00, Best Cost 38950964.00, Elapsed Time 298.20 seconds
Iteration 285, Temperature 282251.11, New Cost 42125955.0, Current Cost 41125955.00, Best Cost 38950964.00, Elapsed Time 299.32 seconds
Iteration 286, Temperature 279428.60, New Cost 42125955.0, Current Cost 41125955.00, Best Cost 38950964.00, Elapsed Time 300.44 seconds
Iteration 287, Temperature 276634.31, New Cost 42125955.0, Current Cost 41125955.00, Best Cost 38950964.00, Elapsed Time 301.46 seconds
Iteration 288, Temperature 273867.97, New Cost 40570296.0, Current Cost 40570296.00, Best Cost 38950964.00, Elapsed Time 302.63 seconds
Iteration 289, Temperature 271129.29, New Cost 41322076.0, Current Cost 40570296.00, Best Cost 38950964.00, Elapsed Time 303.75 seconds
Iteration 290, Temperature 268418.00, New Cost 41322076.0, Current Cost 40570296.00, Best Cost 38950964.00, Elapsed Time 304.83 seconds
Iteration 291, Temperature 265733.82, New Cost 41322076.0, Current Cost 40570296.00, Best Cost 38950964.00, Elapsed Time 305.92 seconds
Iteration 292, Temperature 263076.48, New Cost 41153188.0, Current Cost 40570296.00, Best Cost 38950964.00, Elapsed Time 307.08 seconds
Iteration 293, Temperature 260445.71, New Cost 41570296.0, Current Cost 40570296.00, Best Cost 38950964.00, Elapsed Time 308.18 seconds
Iteration 294, Temperature 257841.26, New Cost 41203188.0, Current Cost 40570296.00, Best Cost 38950964.00, Elapsed Time 309.29 seconds
Iteration 295, Temperature 255262.84, New Cost 41550964.0, Current Cost 40570296.00, Best Cost 38950964.00, Elapsed Time 310.35 seconds
Iteration 296, Temperature 252710.22, New Cost 40953188.0, Current Cost 40570296.00, Best Cost 38950964.00, Elapsed Time 311.43 seconds
Iteration 297, Temperature 250183.11, New Cost 39861816.0, Current Cost 39861816.00, Best Cost 38950964.00, Elapsed Time 312.51 seconds
Iteration 298, Temperature 247681.28, New Cost 40456281.0, Current Cost 39861816.00, Best Cost 38950964.00, Elapsed Time 313.76 seconds
Iteration 299, Temperature 245204.47, New Cost 40451813.0, Current Cost 39861816.00, Best Cost 38950964.00, Elapsed Time 314.85 seconds
Iteration 300, Temperature 242752.43, New Cost 40706209.0, Current Cost 39861816.00, Best Cost 38950964.00, Elapsed Time 315.94 seconds
Iteration 301, Temperature 240324.90, New Cost 40536098.0, Current Cost 39861816.00, Best Cost 38950964.00, Elapsed Time 317.02 seconds
Iteration 302, Temperature 237921.65, New Cost 40016247.0, Current Cost 39861816.00, Best Cost 38950964.00, Elapsed Time 318.02 seconds
Iteration 303, Temperature 235542.44, New Cost 40303188.0, Current Cost 39861816.00, Best Cost 38950964.00, Elapsed Time 319.08 seconds
Iteration 304, Temperature 233187.01, New Cost 40468921.0, Current Cost 39861816.00, Best Cost 38950964.00, Elapsed Time 320.13 seconds
Iteration 305, Temperature 230855.14, New Cost 40861816.0, Current Cost 39861816.00, Best Cost 38950964.00, Elapsed Time 321.14 seconds
Iteration 306, Temperature 228546.59, New Cost 40327094.0, Current Cost 39861816.00, Best Cost 38950964.00, Elapsed Time 322.47 seconds
Iteration 307, Temperature 226261.12, New Cost 40540927.0, Current Cost 40540927.00, Best Cost 38950964.00, Elapsed Time 323.56 seconds
Iteration 308, Temperature 223998.51, New Cost 41365410.0, Current Cost 40540927.00, Best Cost 38950964.00, Elapsed Time 324.60 seconds
Iteration 309, Temperature 221758.53, New Cost 41201813.0, Current Cost 40540927.00, Best Cost 38950964.00, Elapsed Time 325.62 seconds
Iteration 310, Temperature 219540.94, New Cost 41301813.0, Current Cost 40540927.00, Best Cost 38950964.00, Elapsed Time 326.75 seconds
Iteration 311, Temperature 217345.53, New Cost 41974592.0, Current Cost 40540927.00, Best Cost 38950964.00, Elapsed Time 327.78 seconds
Iteration 312, Temperature 215172.08, New Cost 41540927.0, Current Cost 40540927.00, Best Cost 38950964.00, Elapsed Time 328.84 seconds
Iteration 313, Temperature 213020.36, New Cost 41201813.0, Current Cost 40540927.00, Best Cost 38950964.00, Elapsed Time 329.91 seconds
Iteration 314, Temperature 210890.15, New Cost 40953076.0, Current Cost 40540927.00, Best Cost 38950964.00, Elapsed Time 331.01 seconds
Iteration 315, Temperature 208781.25, New Cost 41385320.0, Current Cost 40540927.00, Best Cost 38950964.00, Elapsed Time 332.10 seconds
Iteration 316, Temperature 206693.44, New Cost 41151160.0, Current Cost 40540927.00, Best Cost 38950964.00, Elapsed Time 333.14 seconds
Iteration 317, Temperature 204626.50, New Cost 41301813.0, Current Cost 40540927.00, Best Cost 38950964.00, Elapsed Time 334.15 seconds
Iteration 318, Temperature 202580.24, New Cost 40522986.0, Current Cost 40522986.00, Best Cost 38950964.00, Elapsed Time 335.15 seconds
Iteration 319, Temperature 200554.44, New Cost 41155218.0, Current Cost 40522986.00, Best Cost 38950964.00, Elapsed Time 336.13 seconds
Iteration 320, Temperature 198548.89, New Cost 41522986.0, Current Cost 40522986.00, Best Cost 38950964.00, Elapsed Time 337.18 seconds
Iteration 321, Temperature 196563.40, New Cost 41155218.0, Current Cost 40522986.00, Best Cost 38950964.00, Elapsed Time 338.19 seconds
Iteration 322, Temperature 194597.77, New Cost 41290647.0, Current Cost 40522986.00, Best Cost 38950964.00, Elapsed Time 339.20 seconds
Iteration 323, Temperature 192651.79, New Cost 41259777.0, Current Cost 40522986.00, Best Cost 38950964.00, Elapsed Time 340.25 seconds
Iteration 324, Temperature 190725.27, New Cost 41440647.0, Current Cost 40522986.00, Best Cost 38950964.00, Elapsed Time 341.25 seconds
Iteration 325, Temperature 188818.02, New Cost 41522986.0, Current Cost 40522986.00, Best Cost 38950964.00, Elapsed Time 342.25 seconds
Iteration 326, Temperature 186929.84, New Cost 41522986.0, Current Cost 40522986.00, Best Cost 38950964.00, Elapsed Time 343.24 seconds
Iteration 327, Temperature 185060.54, New Cost 41522986.0, Current Cost 40522986.00, Best Cost 38950964.00, Elapsed Time 344.40 seconds
Iteration 328, Temperature 183209.94, New Cost 40399854.0, Current Cost 40399854.00, Best Cost 38950964.00, Elapsed Time 345.42 seconds
Iteration 329, Temperature 181377.84, New Cost 40183526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 346.40 seconds
Iteration 330, Temperature 179564.06, New Cost 41008914.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 347.38 seconds
Iteration 331, Temperature 177768.42, New Cost 41183526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 348.39 seconds
Iteration 332, Temperature 175990.74, New Cost 41183526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 349.37 seconds
Iteration 333, Temperature 174230.83, New Cost 41083526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 350.36 seconds
Iteration 334, Temperature 172488.52, New Cost 41083526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 351.35 seconds
Iteration 335, Temperature 170763.63, New Cost 40727275.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 352.31 seconds
Iteration 336, Temperature 169056.00, New Cost 41183526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 353.28 seconds
Iteration 337, Temperature 167365.44, New Cost 40727275.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 354.26 seconds
Iteration 338, Temperature 165691.78, New Cost 40883060.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 355.24 seconds
Iteration 339, Temperature 164034.87, New Cost 41008914.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 356.21 seconds
Iteration 340, Temperature 162394.52, New Cost 40883060.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 357.20 seconds
Iteration 341, Temperature 160770.57, New Cost 40883526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 358.20 seconds
Iteration 342, Temperature 159162.87, New Cost 40883060.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 359.18 seconds
Iteration 343, Temperature 157571.24, New Cost 41050052.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 360.16 seconds
Iteration 344, Temperature 155995.53, New Cost 41183526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 361.15 seconds
Iteration 345, Temperature 154435.57, New Cost 40933526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 362.18 seconds
Iteration 346, Temperature 152891.21, New Cost 41083526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 363.20 seconds
Iteration 347, Temperature 151362.30, New Cost 40567113.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 364.18 seconds
Iteration 348, Temperature 149848.68, New Cost 40727275.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 365.15 seconds
Iteration 349, Temperature 148350.19, New Cost 41183526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 366.13 seconds
Iteration 350, Temperature 146866.69, New Cost 41083526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 367.11 seconds
Iteration 351, Temperature 145398.02, New Cost 41183526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 368.08 seconds
Iteration 352, Temperature 143944.04, New Cost 41083526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 369.06 seconds
Iteration 353, Temperature 142504.60, New Cost 41183526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 370.04 seconds
Iteration 354, Temperature 141079.56, New Cost 41083526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 371.05 seconds
Iteration 355, Temperature 139668.76, New Cost 41183526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 372.12 seconds
Iteration 356, Temperature 138272.07, New Cost 41033060.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 373.15 seconds
Iteration 357, Temperature 136889.35, New Cost 41183526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 374.21 seconds
Iteration 358, Temperature 135520.46, New Cost 40883526.0, Current Cost 40183526.00, Best Cost 38950964.00, Elapsed Time 375.28 seconds
Iteration 359, Temperature 134165.25, New Cost 39867517.0, Current Cost 39867517.00, Best Cost 38950964.00, Elapsed Time 376.32 seconds
Iteration 360, Temperature 132823.60, New Cost 40867517.0, Current Cost 39867517.00, Best Cost 38950964.00, Elapsed Time 377.35 seconds
Iteration 361, Temperature 131495.37, New Cost 40765894.0, Current Cost 39867517.00, Best Cost 38950964.00, Elapsed Time 378.39 seconds
Iteration 362, Temperature 130180.41, New Cost 40867517.0, Current Cost 39867517.00, Best Cost 38950964.00, Elapsed Time 379.43 seconds
Iteration 363, Temperature 128878.61, New Cost 40651724.0, Current Cost 39867517.00, Best Cost 38950964.00, Elapsed Time 380.46 seconds
Iteration 364, Temperature 127589.82, New Cost 40184789.0, Current Cost 39867517.00, Best Cost 38950964.00, Elapsed Time 381.48 seconds
Iteration 365, Temperature 126313.92, New Cost 40034789.0, Current Cost 39867517.00, Best Cost 38950964.00, Elapsed Time 382.51 seconds
Iteration 366, Temperature 125050.78, New Cost 40867517.0, Current Cost 39867517.00, Best Cost 38950964.00, Elapsed Time 383.58 seconds
Iteration 367, Temperature 123800.28, New Cost 38867517.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 384.61 seconds
Iteration 368, Temperature 122562.27, New Cost 39761185.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 385.65 seconds
Iteration 369, Temperature 121336.65, New Cost 39779788.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 386.70 seconds
Iteration 370, Temperature 120123.28, New Cost 39208914.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 387.74 seconds
Iteration 371, Temperature 118922.05, New Cost 39867517.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 388.82 seconds
Iteration 372, Temperature 117732.83, New Cost 39380741.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 389.82 seconds
Iteration 373, Temperature 116555.50, New Cost 39740231.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 390.85 seconds
Iteration 374, Temperature 115389.95, New Cost 39659362.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 391.89 seconds
Iteration 375, Temperature 114236.05, New Cost 39208914.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 392.86 seconds
Iteration 376, Temperature 113093.69, New Cost 39381412.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 393.88 seconds
Iteration 377, Temperature 111962.75, New Cost 39715894.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 394.85 seconds
Iteration 378, Temperature 110843.12, New Cost 39706831.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 395.82 seconds
Iteration 379, Temperature 109734.69, New Cost 39781412.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 396.79 seconds
Iteration 380, Temperature 108637.35, New Cost 39867517.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 397.75 seconds
Iteration 381, Temperature 107550.97, New Cost 39581412.0, Current Cost 38867517.00, Best Cost 38867517.00, Elapsed Time 398.72 seconds
Iteration 382, Temperature 106475.46, New Cost 39034789.0, Current Cost 39034789.00, Best Cost 38867517.00, Elapsed Time 399.69 seconds
Iteration 383, Temperature 105410.71, New Cost 39883060.0, Current Cost 39034789.00, Best Cost 38867517.00, Elapsed Time 400.66 seconds
Iteration 384, Temperature 104356.60, New Cost 39488414.0, Current Cost 39034789.00, Best Cost 38867517.00, Elapsed Time 401.62 seconds
Iteration 385, Temperature 103313.03, New Cost 39871466.0, Current Cost 39034789.00, Best Cost 38867517.00, Elapsed Time 402.59 seconds
Iteration 386, Temperature 102279.90, New Cost 39883060.0, Current Cost 39034789.00, Best Cost 38867517.00, Elapsed Time 403.58 seconds
Iteration 387, Temperature 101257.11, New Cost 39784789.0, Current Cost 39034789.00, Best Cost 38867517.00, Elapsed Time 404.57 seconds
Iteration 388, Temperature 100244.53, New Cost 38034789.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 405.54 seconds
Iteration 389, Temperature 99242.09, New Cost 38821466.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 406.52 seconds
Iteration 390, Temperature 98249.67, New Cost 38834789.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 407.49 seconds
Iteration 391, Temperature 97267.17, New Cost 38884789.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 408.45 seconds
Iteration 392, Temperature 96294.50, New Cost 38923251.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 409.43 seconds
Iteration 393, Temperature 95331.55, New Cost 38971466.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 410.52 seconds
Iteration 394, Temperature 94378.24, New Cost 38683060.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 411.60 seconds
Iteration 395, Temperature 93434.46, New Cost 39034789.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 412.68 seconds
Iteration 396, Temperature 92500.11, New Cost 38984789.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 413.76 seconds
Iteration 397, Temperature 91575.11, New Cost 39034789.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 414.82 seconds
Iteration 398, Temperature 90659.36, New Cost 39034789.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 415.83 seconds
Iteration 399, Temperature 89752.77, New Cost 38771466.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 416.86 seconds
Iteration 400, Temperature 88855.24, New Cost 38923251.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 417.91 seconds
Iteration 401, Temperature 87966.69, New Cost 39034789.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 418.92 seconds
Iteration 402, Temperature 87087.02, New Cost 39034789.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 419.93 seconds
Iteration 403, Temperature 86216.15, New Cost 38884789.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 420.94 seconds
Iteration 404, Temperature 85353.99, New Cost 38883060.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 422.06 seconds
Iteration 405, Temperature 84500.45, New Cost 39034789.0, Current Cost 38034789.00, Best Cost 38034789.00, Elapsed Time 423.13 seconds
Iteration 406, Temperature 83655.44, New Cost 37328203.0, Current Cost 37328203.00, Best Cost 37328203.00, Elapsed Time 424.14 seconds
Iteration 407, Temperature 82818.89, New Cost 39154577.0, Current Cost 37328203.00, Best Cost 37328203.00, Elapsed Time 425.19 seconds
