Temperature: 1018.806744, Total Cost: 52310038, Elapsed Time: 25.740497 seconds
Temperature: 998.430609, Total Cost: 52069688, Elapsed Time: 25.809500 seconds
Temperature: 978.461997, Total Cost: 51842804, Elapsed Time: 25.876054 seconds
Temperature: 958.892757, Total Cost: 52073162, Elapsed Time: 25.935790 seconds
Temperature: 939.714902, Total Cost: 50858160, Elapsed Time: 26.009255 seconds
Temperature: 920.920604, Total Cost: 51119825, Elapsed Time: 26.072720 seconds
Temperature: 902.502192, Total Cost: 52883308, Elapsed Time: 26.166466 seconds
Temperature: 884.452148, Total Cost: 50448411, Elapsed Time: 26.176861 seconds
Temperature: 866.763105, Total Cost: 52073162, Elapsed Time: 26.265379 seconds
Temperature: 849.427843, Total Cost: 50448411, Elapsed Time: 26.338873 seconds
Temperature: 832.439286, Total Cost: 52406603, Elapsed Time: 26.427118 seconds
Temperature: 815.790500, Total Cost: 51406135, Elapsed Time: 26.503699 seconds
Temperature: 799.474690, Total Cost: 50166153, Elapsed Time: 26.554737 seconds
Temperature: 783.485197, Total Cost: 51985763, Elapsed Time: 26.636741 seconds
Temperature: 767.815493, Total Cost: 52406603, Elapsed Time: 26.709091 seconds
Temperature: 752.459183, Total Cost: 50643768, Elapsed Time: 26.785729 seconds
Temperature: 737.409999, Total Cost: 51749548, Elapsed Time: 26.852995 seconds
Temperature: 722.661799, Total Cost: 52416202, Elapsed Time: 26.930859 seconds
Temperature: 708.208563, Total Cost: 51773162, Elapsed Time: 26.990273 seconds
Temperature: 694.044392, Total Cost: 51804766, Elapsed Time: 27.072752 seconds
Temperature: 680.163504, Total Cost: 51749047, Elapsed Time: 27.139012 seconds
Temperature: 666.560234, Total Cost: 51854380, Elapsed Time: 27.227645 seconds
Temperature: 653.229029, Total Cost: 52073162, Elapsed Time: 27.298863 seconds
Temperature: 640.164449, Total Cost: 51749548, Elapsed Time: 27.372635 seconds
Temperature: 627.361160, Total Cost: 52603832, Elapsed Time: 27.450774 seconds
Temperature: 614.813936, Total Cost: 50742804, Elapsed Time: 27.522693 seconds
Temperature: 602.517658, Total Cost: 52073162, Elapsed Time: 27.602517 seconds
Temperature: 590.467305, Total Cost: 49507646, Elapsed Time: 27.676295 seconds
Temperature: 578.657959, Total Cost: 52218733, Elapsed Time: 27.683941 seconds
Temperature: 567.084799, Total Cost: 50448291, Elapsed Time: 27.739657 seconds
Temperature: 555.743103, Total Cost: 51773162, Elapsed Time: 27.804501 seconds
Temperature: 544.628241, Total Cost: 50928518, Elapsed Time: 27.886918 seconds
Temperature: 533.735676, Total Cost: 52310038, Elapsed Time: 27.961275 seconds
Temperature: 523.060963, Total Cost: 52061942, Elapsed Time: 28.030335 seconds
Temperature: 512.599744, Total Cost: 51723162, Elapsed Time: 28.116515 seconds
Temperature: 502.347749, Total Cost: 50748411, Elapsed Time: 28.191284 seconds
Temperature: 492.300794, Total Cost: 52806512, Elapsed Time: 28.273350 seconds
Temperature: 482.454778, Total Cost: 50509748, Elapsed Time: 28.333703 seconds
Temperature: 472.805682, Total Cost: 50928518, Elapsed Time: 28.405520 seconds
Temperature: 463.349569, Total Cost: 50448291, Elapsed Time: 28.479951 seconds
Temperature: 454.082577, Total Cost: 50957304, Elapsed Time: 28.544692 seconds
Temperature: 445.000926, Total Cost: 51926995, Elapsed Time: 28.610141 seconds
Temperature: 436.100907, Total Cost: 52603832, Elapsed Time: 28.668979 seconds
Temperature: 427.378889, Total Cost: 52310038, Elapsed Time: 28.741215 seconds
Temperature: 418.831311, Total Cost: 53334125, Elapsed Time: 28.810273 seconds
Temperature: 410.454685, Total Cost: 53334125, Elapsed Time: 28.886306 seconds
Temperature: 402.245591, Total Cost: 51801065, Elapsed Time: 28.962298 seconds
Temperature: 394.200680, Total Cost: 50575120, Elapsed Time: 29.029033 seconds
Temperature: 386.316666, Total Cost: 50385054, Elapsed Time: 29.091545 seconds
Temperature: 378.590333, Total Cost: 51801065, Elapsed Time: 29.190679 seconds
Temperature: 371.018526, Total Cost: 52218733, Elapsed Time: 29.257250 seconds
Temperature: 363.598156, Total Cost: 53334125, Elapsed Time: 29.312673 seconds
Temperature: 356.326192, Total Cost: 50575120, Elapsed Time: 29.388743 seconds
Temperature: 349.199669, Total Cost: 52310038, Elapsed Time: 29.451003 seconds
Temperature: 342.215675, Total Cost: 51406135, Elapsed Time: 29.520200 seconds
Temperature: 335.371362, Total Cost: 51406135, Elapsed Time: 29.571526 seconds
Temperature: 328.663934, Total Cost: 50957304, Elapsed Time: 29.622445 seconds
Temperature: 322.090656, Total Cost: 52061942, Elapsed Time: 29.687817 seconds
Temperature: 315.648843, Total Cost: 52416202, Elapsed Time: 29.773685 seconds
Temperature: 309.335866, Total Cost: 50643768, Elapsed Time: 29.833790 seconds
Temperature: 303.149148, Total Cost: 50385054, Elapsed Time: 29.901422 seconds
Temperature: 297.086166, Total Cost: 51723162, Elapsed Time: 30.000633 seconds
Temperature: 291.144442, Total Cost: 50957304, Elapsed Time: 30.075614 seconds
Temperature: 285.321553, Total Cost: 51801065, Elapsed Time: 30.140937 seconds
Temperature: 279.615122, Total Cost: 52432807, Elapsed Time: 30.207609 seconds
Temperature: 274.022820, Total Cost: 53334125, Elapsed Time: 30.266701 seconds
Temperature: 268.542363, Total Cost: 52061942, Elapsed Time: 30.343023 seconds
Temperature: 263.171516, Total Cost: 51406135, Elapsed Time: 30.428957 seconds
Temperature: 257.908086, Total Cost: 52432807, Elapsed Time: 30.480153 seconds
Temperature: 252.749924, Total Cost: 51842804, Elapsed Time: 30.539239 seconds
Temperature: 247.694926, Total Cost: 50448291, Elapsed Time: 30.598769 seconds
Temperature: 242.741027, Total Cost: 52310038, Elapsed Time: 30.663383 seconds
Temperature: 237.886207, Total Cost: 52073162, Elapsed Time: 30.732528 seconds
Temperature: 233.128482, Total Cost: 52310038, Elapsed Time: 30.806066 seconds
Temperature: 228.465913, Total Cost: 51801065, Elapsed Time: 30.875488 seconds
Temperature: 223.896595, Total Cost: 51636573, Elapsed Time: 30.942033 seconds
Temperature: 219.418663, Total Cost: 52061942, Elapsed Time: 31.011699 seconds
Temperature: 215.030289, Total Cost: 53334125, Elapsed Time: 31.097466 seconds
Temperature: 210.729684, Total Cost: 51119825, Elapsed Time: 31.173413 seconds
Temperature: 206.515090, Total Cost: 52310038, Elapsed Time: 31.266878 seconds
Temperature: 202.384788, Total Cost: 50448291, Elapsed Time: 31.336050 seconds
Temperature: 198.337092, Total Cost: 51784619, Elapsed Time: 31.400586 seconds
Temperature: 194.370351, Total Cost: 52603832, Elapsed Time: 31.481868 seconds
Temperature: 190.482944, Total Cost: 50509748, Elapsed Time: 31.553776 seconds
Temperature: 186.673285, Total Cost: 52204113, Elapsed Time: 31.625455 seconds
Temperature: 182.939819, Total Cost: 51784619, Elapsed Time: 31.683943 seconds
Temperature: 179.281023, Total Cost: 50957304, Elapsed Time: 31.765076 seconds
Temperature: 175.695402, Total Cost: 51033405, Elapsed Time: 31.830442 seconds
Temperature: 172.181494, Total Cost: 52873162, Elapsed Time: 31.898954 seconds
Temperature: 168.737864, Total Cost: 52416202, Elapsed Time: 31.963582 seconds
Temperature: 165.363107, Total Cost: 52416202, Elapsed Time: 32.023034 seconds
Temperature: 162.055845, Total Cost: 52218733, Elapsed Time: 32.082563 seconds
Temperature: 158.814728, Total Cost: 51854380, Elapsed Time: 32.138155 seconds
Temperature: 155.638433, Total Cost: 52406603, Elapsed Time: 32.209383 seconds
Temperature: 152.525665, Total Cost: 52806512, Elapsed Time: 32.286038 seconds
Temperature: 149.475151, Total Cost: 51119825, Elapsed Time: 32.346427 seconds
Temperature: 146.485648, Total Cost: 50166153, Elapsed Time: 32.439931 seconds
Temperature: 143.555935, Total Cost: 52603832, Elapsed Time: 32.522145 seconds
Temperature: 140.684817, Total Cost: 50509748, Elapsed Time: 32.594085 seconds
Temperature: 137.871120, Total Cost: 52204113, Elapsed Time: 32.666134 seconds
Temperature: 135.113698, Total Cost: 52073162, Elapsed Time: 32.724407 seconds
Temperature: 132.411424, Total Cost: 51842804, Elapsed Time: 32.797914 seconds
Temperature: 129.763196, Total Cost: 52310038, Elapsed Time: 32.857573 seconds
Temperature: 127.167932, Total Cost: 51119825, Elapsed Time: 32.926608 seconds
Temperature: 124.624573, Total Cost: 50438746, Elapsed Time: 33.020256 seconds
Temperature: 122.132081, Total Cost: 51801065, Elapsed Time: 33.084645 seconds
Temperature: 119.689440, Total Cost: 51985763, Elapsed Time: 33.151449 seconds
Temperature: 117.295651, Total Cost: 51692002, Elapsed Time: 33.223888 seconds
Temperature: 114.949738, Total Cost: 51773162, Elapsed Time: 33.286413 seconds
Temperature: 112.650743, Total Cost: 50858160, Elapsed Time: 33.368797 seconds
Temperature: 110.397728, Total Cost: 52073162, Elapsed Time: 33.432371 seconds
Temperature: 108.189774, Total Cost: 52849833, Elapsed Time: 33.506196 seconds
Temperature: 106.025978, Total Cost: 50509748, Elapsed Time: 33.574948 seconds
Temperature: 103.905459, Total Cost: 53334125, Elapsed Time: 33.647078 seconds
Temperature: 101.827350, Total Cost: 50748411, Elapsed Time: 33.724070 seconds
Temperature: 99.790803, Total Cost: 52218733, Elapsed Time: 33.806556 seconds
Temperature: 97.794987, Total Cost: 50748411, Elapsed Time: 33.863018 seconds
Temperature: 95.839087, Total Cost: 49857304, Elapsed Time: 33.946010 seconds
Temperature: 93.922305, Total Cost: 51804766, Elapsed Time: 34.021409 seconds
Temperature: 92.043859, Total Cost: 51926995, Elapsed Time: 34.088042 seconds
Temperature: 90.202982, Total Cost: 52806512, Elapsed Time: 34.147208 seconds
Temperature: 88.398922, Total Cost: 52416202, Elapsed Time: 34.207431 seconds
Temperature: 86.630944, Total Cost: 50858160, Elapsed Time: 34.266948 seconds
Temperature: 84.898325, Total Cost: 50448411, Elapsed Time: 34.330556 seconds
Temperature: 83.200358, Total Cost: 52061942, Elapsed Time: 34.418918 seconds
Temperature: 81.536351, Total Cost: 51842804, Elapsed Time: 34.505356 seconds
Temperature: 79.905624, Total Cost: 50575120, Elapsed Time: 34.565275 seconds
Temperature: 78.307512, Total Cost: 52573162, Elapsed Time: 34.627818 seconds
Temperature: 76.741361, Total Cost: 52416202, Elapsed Time: 34.694415 seconds
Temperature: 75.206534, Total Cost: 51854380, Elapsed Time: 34.754119 seconds
Temperature: 73.702404, Total Cost: 51749548, Elapsed Time: 34.826418 seconds
Temperature: 72.228355, Total Cost: 50509748, Elapsed Time: 34.905673 seconds
Temperature: 70.783788, Total Cost: 50748411, Elapsed Time: 34.977850 seconds
Temperature: 69.368113, Total Cost: 52406603, Elapsed Time: 35.060604 seconds
Temperature: 67.980750, Total Cost: 51784619, Elapsed Time: 35.138422 seconds
Temperature: 66.621135, Total Cost: 51801065, Elapsed Time: 35.220562 seconds
Temperature: 65.288713, Total Cost: 51801065, Elapsed Time: 35.287525 seconds
Temperature: 63.982938, Total Cost: 52883308, Elapsed Time: 35.354377 seconds
Temperature: 62.703280, Total Cost: 52416202, Elapsed Time: 35.364826 seconds
Temperature: 61.449214, Total Cost: 49857304, Elapsed Time: 35.424782 seconds
Temperature: 60.220230, Total Cost: 50432904, Elapsed Time: 35.500093 seconds
Temperature: 59.015825, Total Cost: 51749047, Elapsed Time: 35.575923 seconds
Temperature: 57.835509, Total Cost: 51801065, Elapsed Time: 35.665941 seconds
Temperature: 56.678798, Total Cost: 52069688, Elapsed Time: 35.733468 seconds
Temperature: 55.545223, Total Cost: 52883308, Elapsed Time: 35.839819 seconds
Temperature: 54.434318, Total Cost: 51854380, Elapsed Time: 35.850395 seconds
Temperature: 53.345632, Total Cost: 52218733, Elapsed Time: 35.921952 seconds
Temperature: 52.278719, Total Cost: 51842804, Elapsed Time: 35.977651 seconds
Temperature: 51.233145, Total Cost: 52873162, Elapsed Time: 36.038509 seconds
Temperature: 50.208482, Total Cost: 52849833, Elapsed Time: 36.104109 seconds
Temperature: 49.204312, Total Cost: 50509748, Elapsed Time: 36.173198 seconds
Temperature: 48.220226, Total Cost: 51773162, Elapsed Time: 36.244688 seconds
Temperature: 47.255821, Total Cost: 51842804, Elapsed Time: 36.327123 seconds
Temperature: 46.310705, Total Cost: 51692002, Elapsed Time: 36.387168 seconds
Temperature: 45.384491, Total Cost: 50385054, Elapsed Time: 36.450857 seconds
Temperature: 44.476801, Total Cost: 50448411, Elapsed Time: 36.551696 seconds
Temperature: 43.587265, Total Cost: 49507646, Elapsed Time: 36.641301 seconds
Temperature: 42.715520, Total Cost: 50957304, Elapsed Time: 36.648962 seconds
Temperature: 41.861209, Total Cost: 51801065, Elapsed Time: 36.714861 seconds
Temperature: 41.023985, Total Cost: 50575120, Elapsed Time: 36.782294 seconds
Temperature: 40.203505, Total Cost: 52310038, Elapsed Time: 36.844971 seconds
Temperature: 39.399435, Total Cost: 51636573, Elapsed Time: 36.919501 seconds
Temperature: 38.611447, Total Cost: 51749047, Elapsed Time: 36.990477 seconds
Temperature: 37.839218, Total Cost: 50166153, Elapsed Time: 37.120832 seconds
Temperature: 37.082433, Total Cost: 52218733, Elapsed Time: 37.203696 seconds
Temperature: 36.340785, Total Cost: 51804766, Elapsed Time: 37.259396 seconds
Temperature: 35.613969, Total Cost: 51749548, Elapsed Time: 37.326432 seconds
Temperature: 34.901690, Total Cost: 49825120, Elapsed Time: 37.405721 seconds
Temperature: 34.203656, Total Cost: 52204113, Elapsed Time: 37.505871 seconds
Temperature: 33.519583, Total Cost: 50448411, Elapsed Time: 37.564357 seconds
Temperature: 32.849191, Total Cost: 52204113, Elapsed Time: 37.654484 seconds
Temperature: 32.192207, Total Cost: 52883308, Elapsed Time: 37.712430 seconds
Temperature: 31.548363, Total Cost: 49507646, Elapsed Time: 37.722852 seconds
Temperature: 30.917396, Total Cost: 50928518, Elapsed Time: 37.730512 seconds
Temperature: 30.299048, Total Cost: 52310038, Elapsed Time: 37.805010 seconds
Temperature: 29.693067, Total Cost: 51842804, Elapsed Time: 37.873969 seconds
Temperature: 29.099206, Total Cost: 50643768, Elapsed Time: 37.933697 seconds
Temperature: 28.517221, Total Cost: 51985763, Elapsed Time: 38.001049 seconds
Temperature: 27.946877, Total Cost: 52406603, Elapsed Time: 38.074435 seconds
Temperature: 27.387940, Total Cost: 51119825, Elapsed Time: 38.151431 seconds
Temperature: 26.840181, Total Cost: 50575120, Elapsed Time: 38.245551 seconds
Temperature: 26.303377, Total Cost: 52218733, Elapsed Time: 38.308374 seconds
Temperature: 25.777310, Total Cost: 52406603, Elapsed Time: 38.363311 seconds
Temperature: 25.261763, Total Cost: 51531001, Elapsed Time: 38.438790 seconds
Temperature: 24.756528, Total Cost: 50575120, Elapsed Time: 38.512603 seconds
Temperature: 24.261398, Total Cost: 52849833, Elapsed Time: 38.574269 seconds
Temperature: 23.776170, Total Cost: 51842804, Elapsed Time: 38.642235 seconds
Temperature: 23.300646, Total Cost: 51749047, Elapsed Time: 38.701792 seconds
Temperature: 22.834633, Total Cost: 49857304, Elapsed Time: 38.789261 seconds
Temperature: 22.377941, Total Cost: 51854380, Elapsed Time: 38.862965 seconds
Temperature: 21.930382, Total Cost: 52603832, Elapsed Time: 38.933288 seconds
Temperature: 21.491774, Total Cost: 51773162, Elapsed Time: 39.004646 seconds
Temperature: 21.061939, Total Cost: 52218733, Elapsed Time: 39.086227 seconds
Temperature: 20.640700, Total Cost: 49857304, Elapsed Time: 39.141467 seconds
Temperature: 20.227886, Total Cost: 52310038, Elapsed Time: 39.215965 seconds
Temperature: 19.823328, Total Cost: 50575120, Elapsed Time: 39.285002 seconds
Temperature: 19.426862, Total Cost: 51854380, Elapsed Time: 39.347198 seconds
Temperature: 19.038324, Total Cost: 51749047, Elapsed Time: 39.427068 seconds
Temperature: 18.657558, Total Cost: 49857304, Elapsed Time: 39.514795 seconds
Temperature: 18.284407, Total Cost: 50448411, Elapsed Time: 39.588205 seconds
Temperature: 17.918719, Total Cost: 50385054, Elapsed Time: 39.675294 seconds
Temperature: 17.560344, Total Cost: 51636573, Elapsed Time: 39.773844 seconds
Temperature: 17.209137, Total Cost: 51773162, Elapsed Time: 39.843518 seconds
Temperature: 16.864955, Total Cost: 52073162, Elapsed Time: 39.925713 seconds
Temperature: 16.527656, Total Cost: 51842804, Elapsed Time: 39.999077 seconds
Temperature: 16.197102, Total Cost: 51773162, Elapsed Time: 40.068826 seconds
Temperature: 15.873160, Total Cost: 50643768, Elapsed Time: 40.150839 seconds
Temperature: 15.555697, Total Cost: 52310038, Elapsed Time: 40.217758 seconds
Temperature: 15.244583, Total Cost: 51531001, Elapsed Time: 40.286782 seconds
Temperature: 14.939692, Total Cost: 52573162, Elapsed Time: 40.360958 seconds
Temperature: 14.640898, Total Cost: 51985763, Elapsed Time: 40.427092 seconds
Temperature: 14.348080, Total Cost: 52416202, Elapsed Time: 40.499601 seconds
Temperature: 14.061118, Total Cost: 52204113, Elapsed Time: 40.558424 seconds
Temperature: 13.779896, Total Cost: 52873162, Elapsed Time: 40.616210 seconds
Temperature: 13.504298, Total Cost: 50858160, Elapsed Time: 40.680380 seconds
Temperature: 13.234212, Total Cost: 51749047, Elapsed Time: 40.743582 seconds
Temperature: 12.969528, Total Cost: 51406135, Elapsed Time: 40.833241 seconds
Temperature: 12.710137, Total Cost: 50432904, Elapsed Time: 40.885452 seconds
Temperature: 12.455934, Total Cost: 50438746, Elapsed Time: 40.961296 seconds
Temperature: 12.206816, Total Cost: 51119825, Elapsed Time: 41.026413 seconds
Temperature: 11.962679, Total Cost: 52310038, Elapsed Time: 41.121395 seconds
Temperature: 11.723426, Total Cost: 51842804, Elapsed Time: 41.191752 seconds
Temperature: 11.488957, Total Cost: 51531001, Elapsed Time: 41.252906 seconds
Temperature: 11.259178, Total Cost: 50432904, Elapsed Time: 41.331769 seconds
Temperature: 11.033995, Total Cost: 52873162, Elapsed Time: 41.421919 seconds
Temperature: 10.813315, Total Cost: 51636573, Elapsed Time: 41.513356 seconds
Temperature: 10.597048, Total Cost: 52310038, Elapsed Time: 41.623882 seconds
Temperature: 10.385107, Total Cost: 51033405, Elapsed Time: 41.753491 seconds
Temperature: 10.177405, Total Cost: 52416202, Elapsed Time: 41.850219 seconds
Temperature: 9.973857, Total Cost: 50748411, Elapsed Time: 41.910801 seconds
Temperature: 9.774380, Total Cost: 52416202, Elapsed Time: 41.994728 seconds
Temperature: 9.578892, Total Cost: 52061942, Elapsed Time: 42.055007 seconds
Temperature: 9.387315, Total Cost: 50575120, Elapsed Time: 42.143127 seconds
Temperature: 9.199568, Total Cost: 52883308, Elapsed Time: 42.206003 seconds
Temperature: 9.015577, Total Cost: 51773162, Elapsed Time: 42.216494 seconds
Temperature: 8.835265, Total Cost: 49825120, Elapsed Time: 42.299964 seconds
Temperature: 8.658560, Total Cost: 51804766, Elapsed Time: 42.399795 seconds
Temperature: 8.485389, Total Cost: 51406135, Elapsed Time: 42.466974 seconds
Temperature: 8.315681, Total Cost: 51773162, Elapsed Time: 42.518324 seconds
Temperature: 8.149367, Total Cost: 50957304, Elapsed Time: 42.601568 seconds
Temperature: 7.986380, Total Cost: 50448411, Elapsed Time: 42.667896 seconds
Temperature: 7.826653, Total Cost: 52849833, Elapsed Time: 42.757786 seconds
Temperature: 7.670119, Total Cost: 52849833, Elapsed Time: 42.853815 seconds
Temperature: 7.516717, Total Cost: 51801065, Elapsed Time: 42.951436 seconds
Temperature: 7.366383, Total Cost: 51749548, Elapsed Time: 43.018933 seconds
Temperature: 7.219055, Total Cost: 50742804, Elapsed Time: 43.098241 seconds
Temperature: 7.074674, Total Cost: 51926995, Elapsed Time: 43.174500 seconds
Temperature: 6.933181, Total Cost: 51531001, Elapsed Time: 43.234079 seconds
Temperature: 6.794517, Total Cost: 51784619, Elapsed Time: 43.309329 seconds
Temperature: 6.658627, Total Cost: 51692002, Elapsed Time: 43.391524 seconds
Temperature: 6.525454, Total Cost: 50643768, Elapsed Time: 43.454687 seconds
Temperature: 6.394945, Total Cost: 49825120, Elapsed Time: 43.522595 seconds
Temperature: 6.267046, Total Cost: 49857304, Elapsed Time: 43.621309 seconds
Temperature: 6.141705, Total Cost: 51692002, Elapsed Time: 43.695925 seconds
Temperature: 6.018871, Total Cost: 50448291, Elapsed Time: 43.758933 seconds
Temperature: 5.898494, Total Cost: 52406603, Elapsed Time: 43.824278 seconds
Temperature: 5.780524, Total Cost: 50438746, Elapsed Time: 43.901992 seconds
Temperature: 5.664913, Total Cost: 50509748, Elapsed Time: 43.966768 seconds
Temperature: 5.551615, Total Cost: 50166153, Elapsed Time: 44.039494 seconds
Temperature: 5.440583, Total Cost: 51854380, Elapsed Time: 44.121662 seconds
Temperature: 5.331771, Total Cost: 49857304, Elapsed Time: 44.193077 seconds
Temperature: 5.225136, Total Cost: 52069688, Elapsed Time: 44.268244 seconds
Temperature: 5.120633, Total Cost: 51842804, Elapsed Time: 44.335465 seconds
Temperature: 5.018220, Total Cost: 51692002, Elapsed Time: 44.395974 seconds
Temperature: 4.917856, Total Cost: 50575120, Elapsed Time: 44.459845 seconds
Temperature: 4.819499, Total Cost: 51749548, Elapsed Time: 44.522754 seconds
Temperature: 4.723109, Total Cost: 52432807, Elapsed Time: 44.600966 seconds
Temperature: 4.628647, Total Cost: 51749548, Elapsed Time: 44.660242 seconds
Temperature: 4.536074, Total Cost: 51406135, Elapsed Time: 44.738758 seconds
Temperature: 4.445352, Total Cost: 51784619, Elapsed Time: 44.790017 seconds
Temperature: 4.356445, Total Cost: 51749047, Elapsed Time: 44.872360 seconds
Temperature: 4.269316, Total Cost: 51692002, Elapsed Time: 44.960918 seconds
Temperature: 4.183930, Total Cost: 52873162, Elapsed Time: 45.023657 seconds
Temperature: 4.100251, Total Cost: 51119825, Elapsed Time: 45.088701 seconds
Temperature: 4.018246, Total Cost: 52406603, Elapsed Time: 45.184054 seconds
Temperature: 3.937881, Total Cost: 52218733, Elapsed Time: 45.261652 seconds
Temperature: 3.859124, Total Cost: 53334125, Elapsed Time: 45.317378 seconds
Temperature: 3.781941, Total Cost: 51723162, Elapsed Time: 45.393904 seconds
Temperature: 3.706302, Total Cost: 51531001, Elapsed Time: 45.469172 seconds
Temperature: 3.632176, Total Cost: 49857304, Elapsed Time: 45.545237 seconds
Temperature: 3.559533, Total Cost: 52061942, Elapsed Time: 45.620215 seconds
Temperature: 3.488342, Total Cost: 50432904, Elapsed Time: 45.706538 seconds
Temperature: 3.418575, Total Cost: 50957304, Elapsed Time: 45.781849 seconds
Temperature: 3.350204, Total Cost: 50858160, Elapsed Time: 45.847368 seconds
Temperature: 3.283200, Total Cost: 50448291, Elapsed Time: 45.911698 seconds
Temperature: 3.217536, Total Cost: 52416202, Elapsed Time: 45.977255 seconds
Temperature: 3.153185, Total Cost: 51801065, Elapsed Time: 46.037907 seconds
Temperature: 3.090121, Total Cost: 50643768, Elapsed Time: 46.105833 seconds
Temperature: 3.028319, Total Cost: 52432807, Elapsed Time: 46.173889 seconds
Temperature: 2.967753, Total Cost: 49825120, Elapsed Time: 46.239632 seconds
Temperature: 2.908397, Total Cost: 50432904, Elapsed Time: 46.339431 seconds
Temperature: 2.850230, Total Cost: 51804766, Elapsed Time: 46.414821 seconds
Temperature: 2.793225, Total Cost: 51784619, Elapsed Time: 46.481724 seconds
Temperature: 2.737360, Total Cost: 52406603, Elapsed Time: 46.564096 seconds
Temperature: 2.682613, Total Cost: 51636573, Elapsed Time: 46.641189 seconds
Temperature: 2.628961, Total Cost: 50928518, Elapsed Time: 46.711524 seconds
Temperature: 2.576382, Total Cost: 52883308, Elapsed Time: 46.786796 seconds
Temperature: 2.524854, Total Cost: 49507646, Elapsed Time: 46.797424 seconds
Temperature: 2.474357, Total Cost: 51692002, Elapsed Time: 46.804961 seconds
Temperature: 2.424870, Total Cost: 52416202, Elapsed Time: 46.868269 seconds
Temperature: 2.376373, Total Cost: 51842804, Elapsed Time: 46.928685 seconds
Temperature: 2.328845, Total Cost: 52310038, Elapsed Time: 46.988850 seconds
Temperature: 2.282268, Total Cost: 52073162, Elapsed Time: 47.058661 seconds
Temperature: 2.236623, Total Cost: 51854380, Elapsed Time: 47.133247 seconds
Temperature: 2.191890, Total Cost: 52849833, Elapsed Time: 47.205107 seconds
Temperature: 2.148053, Total Cost: 51723162, Elapsed Time: 47.274371 seconds
Temperature: 2.105091, Total Cost: 51773162, Elapsed Time: 47.349366 seconds
Temperature: 2.062990, Total Cost: 50432904, Elapsed Time: 47.432363 seconds
Temperature: 2.021730, Total Cost: 50643768, Elapsed Time: 47.507534 seconds
Temperature: 1.981295, Total Cost: 52061942, Elapsed Time: 47.575046 seconds
Temperature: 1.941669, Total Cost: 52432807, Elapsed Time: 47.661181 seconds
Temperature: 1.902836, Total Cost: 51692002, Elapsed Time: 47.720436 seconds
Temperature: 1.864779, Total Cost: 50575120, Elapsed Time: 47.783079 seconds
Temperature: 1.827484, Total Cost: 50643768, Elapsed Time: 47.845589 seconds
Temperature: 1.790934, Total Cost: 52073162, Elapsed Time: 47.912802 seconds
Temperature: 1.755115, Total Cost: 50643768, Elapsed Time: 47.986251 seconds
Temperature: 1.720013, Total Cost: 50438746, Elapsed Time: 48.053752 seconds
Temperature: 1.685613, Total Cost: 53334125, Elapsed Time: 48.117787 seconds
Temperature: 1.651900, Total Cost: 52073162, Elapsed Time: 48.193553 seconds
Temperature: 1.618862, Total Cost: 50448291, Elapsed Time: 48.266956 seconds
Temperature: 1.586485, Total Cost: 52806512, Elapsed Time: 48.331416 seconds
Temperature: 1.554756, Total Cost: 52073162, Elapsed Time: 48.391676 seconds
Temperature: 1.523660, Total Cost: 51985763, Elapsed Time: 48.465305 seconds
Temperature: 1.493187, Total Cost: 52310038, Elapsed Time: 48.537702 seconds
Temperature: 1.463323, Total Cost: 51749047, Elapsed Time: 48.606536 seconds
Temperature: 1.434057, Total Cost: 52069688, Elapsed Time: 48.694903 seconds
Temperature: 1.405376, Total Cost: 50643768, Elapsed Time: 48.761181 seconds
Temperature: 1.377268, Total Cost: 50575120, Elapsed Time: 48.828267 seconds
Temperature: 1.349723, Total Cost: 52218733, Elapsed Time: 48.890481 seconds
Temperature: 1.322729, Total Cost: 51804766, Elapsed Time: 48.945992 seconds
Temperature: 1.296274, Total Cost: 52073162, Elapsed Time: 49.012256 seconds
Temperature: 1.270348, Total Cost: 50385054, Elapsed Time: 49.086043 seconds
Temperature: 1.244941, Total Cost: 50643768, Elapsed Time: 49.185103 seconds
Temperature: 1.220043, Total Cost: 51749047, Elapsed Time: 49.252250 seconds
Temperature: 1.195642, Total Cost: 52204113, Elapsed Time: 49.340930 seconds
Temperature: 1.171729, Total Cost: 52806512, Elapsed Time: 49.398965 seconds
Temperature: 1.148294, Total Cost: 51723162, Elapsed Time: 49.459238 seconds
Temperature: 1.125329, Total Cost: 51801065, Elapsed Time: 49.535585 seconds
Temperature: 1.102822, Total Cost: 50957304, Elapsed Time: 49.602282 seconds
Temperature: 1.080765, Total Cost: 50957304, Elapsed Time: 49.667692 seconds
Temperature: 1.059150, Total Cost: 53334125, Elapsed Time: 49.732932 seconds
Temperature: 1.037967, Total Cost: 50385054, Elapsed Time: 49.808691 seconds
Temperature: 1.017208, Total Cost: 53334125, Elapsed Time: 49.908740 seconds
Temperature: 0.996864, Total Cost: 52416202, Elapsed Time: 49.984872 seconds
Temperature: 0.976926, Total Cost: 52406603, Elapsed Time: 50.044246 seconds
Temperature: 0.957388, Total Cost: 52218733, Elapsed Time: 50.120853 seconds
Temperature: 0.938240, Total Cost: 50448291, Elapsed Time: 50.176466 seconds
Temperature: 0.919475, Total Cost: 50643768, Elapsed Time: 50.241084 seconds
Temperature: 0.901086, Total Cost: 50509748, Elapsed Time: 50.308403 seconds
