Iteration 0, Temperature 4950000.00, New Cost 59707975.0, Current Cost 59707975.00, Best Cost 59707975.00, Elapsed Time 0.93 seconds
Iteration 37, Temperature 3412772.98, New Cost 89389683.0, Current Cost 85054679.00, Best Cost 53847743.00, Elapsed Time 36.89 seconds
Iteration 38, Temperature 3378645.25, New Cost 89860454.0, Current Cost 89860454.00, Best Cost 53847743.00, Elapsed Time 37.86 seconds
Iteration 39, Temperature 3344858.79, New Cost 94226065.0, Current Cost 89860454.00, Best Cost 53847743.00, Elapsed Time 38.84 seconds
Iteration 40, Temperature 3311410.20, New Cost 84860454.0, Current Cost 84860454.00, Best Cost 53847743.00, Elapsed Time 39.81 seconds
Iteration 41, Temperature 3278296.10, New Cost 89860454.0, Current Cost 84860454.00, Best Cost 53847743.00, Elapsed Time 40.79 seconds
Iteration 42, Temperature 3245513.14, New Cost 89271597.0, Current Cost 89271597.00, Best Cost 53847743.00, Elapsed Time 41.79 seconds
Iteration 43, Temperature 3213058.01, New Cost 93865710.0, Current Cost 89271597.00, Best Cost 53847743.00, Elapsed Time 42.76 seconds
Iteration 44, Temperature 3180927.43, New Cost 94080035.0, Current Cost 89271597.00, Best Cost 53847743.00, Elapsed Time 43.75 seconds
Iteration 45, Temperature 3149118.16, New Cost 93880035.0, Current Cost 93880035.00, Best Cost 53847743.00, Elapsed Time 44.73 seconds
Iteration 46, Temperature 3117626.97, New Cost 98880035.0, Current Cost 93880035.00, Best Cost 53847743.00, Elapsed Time 45.72 seconds
Iteration 47, Temperature 3086450.70, New Cost 98646440.0, Current Cost 93880035.00, Best Cost 53847743.00, Elapsed Time 46.70 seconds
Iteration 48, Temperature 3055586.20, New Cost 89291297.0, Current Cost 89291297.00, Best Cost 53847743.00, Elapsed Time 47.67 seconds
Iteration 49, Temperature 3025030.34, New Cost 93793439.0, Current Cost 89291297.00, Best Cost 53847743.00, Elapsed Time 48.66 seconds
Iteration 50, Temperature 2994780.03, New Cost 93901416.0, Current Cost 89291297.00, Best Cost 53847743.00, Elapsed Time 49.63 seconds
Iteration 51, Temperature 2964832.23, New Cost 94080631.0, Current Cost 89291297.00, Best Cost 53847743.00, Elapsed Time 50.60 seconds
Iteration 52, Temperature 2935183.91, New Cost 94291297.0, Current Cost 89291297.00, Best Cost 53847743.00, Elapsed Time 51.58 seconds
Iteration 53, Temperature 2905832.07, New Cost 94080631.0, Current Cost 89291297.00, Best Cost 53847743.00, Elapsed Time 52.56 seconds
Iteration 54, Temperature 2876773.75, New Cost 94080631.0, Current Cost 89291297.00, Best Cost 53847743.00, Elapsed Time 53.57 seconds
Iteration 55, Temperature 2848006.01, New Cost 84456612.0, Current Cost 84456612.00, Best Cost 53847743.00, Elapsed Time 54.54 seconds
Iteration 56, Temperature 2819525.95, New Cost 79613679.0, Current Cost 79613679.00, Best Cost 53847743.00, Elapsed Time 55.51 seconds
Iteration 57, Temperature 2791330.69, New Cost 83917183.0, Current Cost 79613679.00, Best Cost 53847743.00, Elapsed Time 56.48 seconds
Iteration 58, Temperature 2763417.39, New Cost 74843131.0, Current Cost 74843131.00, Best Cost 53847743.00, Elapsed Time 57.44 seconds
Iteration 59, Temperature 2735783.21, New Cost 79526645.0, Current Cost 74843131.00, Best Cost 53847743.00, Elapsed Time 58.40 seconds
Iteration 60, Temperature 2708425.38, New Cost 79843131.0, Current Cost 79843131.00, Best Cost 53847743.00, Elapsed Time 59.37 seconds
Iteration 61, Temperature 2681341.13, New Cost 84843131.0, Current Cost 79843131.00, Best Cost 53847743.00, Elapsed Time 60.34 seconds
Iteration 62, Temperature 2654527.71, New Cost 84843131.0, Current Cost 84843131.00, Best Cost 53847743.00, Elapsed Time 61.31 seconds
Iteration 63, Temperature 2627982.44, New Cost 89771692.0, Current Cost 84843131.00, Best Cost 53847743.00, Elapsed Time 62.28 seconds
Iteration 64, Temperature 2601702.61, New Cost 89680639.0, Current Cost 84843131.00, Best Cost 53847743.00, Elapsed Time 63.28 seconds
Iteration 65, Temperature 2575685.59, New Cost 79893131.0, Current Cost 79893131.00, Best Cost 53847743.00, Elapsed Time 64.42 seconds
Iteration 66, Temperature 2549928.73, New Cost 84704919.0, Current Cost 84704919.00, Best Cost 53847743.00, Elapsed Time 65.48 seconds
Iteration 67, Temperature 2524429.44, New Cost 88444462.0, Current Cost 84704919.00, Best Cost 53847743.00, Elapsed Time 66.46 seconds
Iteration 68, Temperature 2499185.15, New Cost 79704919.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 67.43 seconds
Iteration 69, Temperature 2474193.30, New Cost 84129152.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 68.40 seconds
Iteration 70, Temperature 2449451.37, New Cost 84683727.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 69.37 seconds
Iteration 71, Temperature 2424956.85, New Cost 84537911.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 70.35 seconds
Iteration 72, Temperature 2400707.28, New Cost 83911863.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 71.34 seconds
Iteration 73, Temperature 2376700.21, New Cost 84568421.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 72.31 seconds
Iteration 74, Temperature 2352933.21, New Cost 84507771.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 73.29 seconds
Iteration 75, Temperature 2329403.88, New Cost 84240307.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 74.26 seconds
Iteration 76, Temperature 2306109.84, New Cost 84649935.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 75.25 seconds
Iteration 77, Temperature 2283048.74, New Cost 84240307.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 76.23 seconds
Iteration 78, Temperature 2260218.25, New Cost 84325344.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 77.21 seconds
Iteration 79, Temperature 2237616.07, New Cost 84325344.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 78.18 seconds
Iteration 80, Temperature 2215239.91, New Cost 84540307.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 79.15 seconds
Iteration 81, Temperature 2193087.51, New Cost 84540307.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 80.14 seconds
Iteration 82, Temperature 2171156.63, New Cost 84507771.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 81.11 seconds
Iteration 83, Temperature 2149445.07, New Cost 84190307.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 82.10 seconds
Iteration 84, Temperature 2127950.62, New Cost 84540307.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 83.10 seconds
Iteration 85, Temperature 2106671.11, New Cost 84427547.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 84.07 seconds
Iteration 86, Temperature 2085604.40, New Cost 84656612.0, Current Cost 79704919.00, Best Cost 53847743.00, Elapsed Time 85.08 seconds
Iteration 87, Temperature 2064748.36, New Cost 75604919.0, Current Cost 75604919.00, Best Cost 53847743.00, Elapsed Time 86.04 seconds
Iteration 88, Temperature 2044100.87, New Cost 80583727.0, Current Cost 80583727.00, Best Cost 53847743.00, Elapsed Time 87.01 seconds
Iteration 89, Temperature 2023659.86, New Cost 84807335.0, Current Cost 80583727.00, Best Cost 53847743.00, Elapsed Time 87.99 seconds
Iteration 90, Temperature 2003423.26, New Cost 85462198.0, Current Cost 80583727.00, Best Cost 53847743.00, Elapsed Time 88.98 seconds
Iteration 91, Temperature 1983389.03, New Cost 84683727.0, Current Cost 80583727.00, Best Cost 53847743.00, Elapsed Time 89.95 seconds
Iteration 92, Temperature 1963555.14, New Cost 84380280.0, Current Cost 84380280.00, Best Cost 53847743.00, Elapsed Time 90.93 seconds
Iteration 93, Temperature 1943919.59, New Cost 89380280.0, Current Cost 84380280.00, Best Cost 53847743.00, Elapsed Time 91.95 seconds
Iteration 94, Temperature 1924480.39, New Cost 89380280.0, Current Cost 84380280.00, Best Cost 53847743.00, Elapsed Time 92.95 seconds
Iteration 95, Temperature 1905235.59, New Cost 89380280.0, Current Cost 84380280.00, Best Cost 53847743.00, Elapsed Time 93.95 seconds
Iteration 96, Temperature 1886183.23, New Cost 79580280.0, Current Cost 79580280.00, Best Cost 53847743.00, Elapsed Time 94.95 seconds
Iteration 97, Temperature 1867321.40, New Cost 84380280.0, Current Cost 79580280.00, Best Cost 53847743.00, Elapsed Time 95.94 seconds
Iteration 98, Temperature 1848648.19, New Cost 74626010.0, Current Cost 74626010.00, Best Cost 53847743.00, Elapsed Time 96.91 seconds
Iteration 99, Temperature 1830161.71, New Cost 79041287.0, Current Cost 74626010.00, Best Cost 53847743.00, Elapsed Time 97.89 seconds
Iteration 100, Temperature 1811860.09, New Cost 79503916.0, Current Cost 74626010.00, Best Cost 53847743.00, Elapsed Time 98.86 seconds
Iteration 101, Temperature 1793741.49, New Cost 69626010.0, Current Cost 69626010.00, Best Cost 53847743.00, Elapsed Time 99.83 seconds
Iteration 102, Temperature 1775804.07, New Cost 74029070.0, Current Cost 69626010.00, Best Cost 53847743.00, Elapsed Time 100.80 seconds
Iteration 103, Temperature 1758046.03, New Cost 74033233.0, Current Cost 69626010.00, Best Cost 53847743.00, Elapsed Time 101.77 seconds
Iteration 104, Temperature 1740465.57, New Cost 74276010.0, Current Cost 69626010.00, Best Cost 53847743.00, Elapsed Time 102.75 seconds
Iteration 105, Temperature 1723060.92, New Cost 74283233.0, Current Cost 69626010.00, Best Cost 53847743.00, Elapsed Time 103.71 seconds
Iteration 106, Temperature 1705830.31, New Cost 74626010.0, Current Cost 69626010.00, Best Cost 53847743.00, Elapsed Time 104.68 seconds
Iteration 107, Temperature 1688772.00, New Cost 64774326.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 105.65 seconds
Iteration 108, Temperature 1671884.28, New Cost 69640852.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 106.61 seconds
Iteration 109, Temperature 1655165.44, New Cost 69122862.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 107.58 seconds
Iteration 110, Temperature 1638613.79, New Cost 69665624.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 108.54 seconds
Iteration 111, Temperature 1622227.65, New Cost 69137772.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 109.51 seconds
Iteration 112, Temperature 1606005.37, New Cost 68637772.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 110.48 seconds
Iteration 113, Temperature 1589945.32, New Cost 69642753.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 111.44 seconds
Iteration 114, Temperature 1574045.87, New Cost 69534712.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 112.40 seconds
Iteration 115, Temperature 1558305.41, New Cost 69642753.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 113.36 seconds
Iteration 116, Temperature 1542722.35, New Cost 69334712.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 114.33 seconds
Iteration 117, Temperature 1527295.13, New Cost 69416469.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 115.30 seconds
Iteration 118, Temperature 1512022.18, New Cost 69334712.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 116.27 seconds
Iteration 119, Temperature 1496901.96, New Cost 69534712.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 117.24 seconds
Iteration 120, Temperature 1481932.94, New Cost 69774326.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 118.21 seconds
Iteration 121, Temperature 1467113.61, New Cost 69137772.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 119.17 seconds
Iteration 122, Temperature 1452442.47, New Cost 69231034.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 120.13 seconds
Iteration 123, Temperature 1437918.05, New Cost 69774326.0, Current Cost 64774326.00, Best Cost 53847743.00, Elapsed Time 121.09 seconds
Iteration 124, Temperature 1423538.87, New Cost 61358336.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 122.05 seconds
Iteration 125, Temperature 1409303.48, New Cost 65811956.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 123.00 seconds
Iteration 126, Temperature 1395210.44, New Cost 65558381.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 123.96 seconds
Iteration 127, Temperature 1381258.34, New Cost 65095642.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 124.91 seconds
Iteration 128, Temperature 1367445.76, New Cost 65575845.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 125.87 seconds
Iteration 129, Temperature 1353771.30, New Cost 65722034.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 126.84 seconds
Iteration 130, Temperature 1340233.58, New Cost 65722034.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 127.79 seconds
Iteration 131, Temperature 1326831.25, New Cost 65811956.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 128.75 seconds
Iteration 132, Temperature 1313562.94, New Cost 65095642.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 129.71 seconds
Iteration 133, Temperature 1300427.31, New Cost 65722034.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 130.66 seconds
Iteration 134, Temperature 1287423.03, New Cost 65045642.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 131.63 seconds
Iteration 135, Temperature 1274548.80, New Cost 65000505.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 132.58 seconds
Iteration 136, Temperature 1261803.32, New Cost 65772034.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 133.59 seconds
Iteration 137, Temperature 1249185.28, New Cost 65922034.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 134.57 seconds
Iteration 138, Temperature 1236693.43, New Cost 65345642.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 135.54 seconds
Iteration 139, Temperature 1224326.50, New Cost 65722034.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 136.49 seconds
Iteration 140, Temperature 1212083.23, New Cost 66075430.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 137.45 seconds
Iteration 141, Temperature 1199962.40, New Cost 66249634.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 138.42 seconds
Iteration 142, Temperature 1187962.77, New Cost 65722034.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 139.38 seconds
Iteration 143, Temperature 1176083.15, New Cost 65045642.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 140.34 seconds
Iteration 144, Temperature 1164322.31, New Cost 65558381.0, Current Cost 61358336.00, Best Cost 53847743.00, Elapsed Time 141.29 seconds
Iteration 145, Temperature 1152679.09, New Cost 57330227.0, Current Cost 57330227.00, Best Cost 53847743.00, Elapsed Time 142.24 seconds
Iteration 146, Temperature 1141152.30, New Cost 60151804.0, Current Cost 57330227.00, Best Cost 53847743.00, Elapsed Time 143.20 seconds
Iteration 147, Temperature 1129740.78, New Cost 60434773.0, Current Cost 57330227.00, Best Cost 53847743.00, Elapsed Time 144.16 seconds
Iteration 148, Temperature 1118443.37, New Cost 60415421.0, Current Cost 57330227.00, Best Cost 53847743.00, Elapsed Time 145.12 seconds
Iteration 149, Temperature 1107258.94, New Cost 61710615.0, Current Cost 57330227.00, Best Cost 53847743.00, Elapsed Time 146.07 seconds
Iteration 150, Temperature 1096186.35, New Cost 61886774.0, Current Cost 57330227.00, Best Cost 53847743.00, Elapsed Time 147.03 seconds
Iteration 151, Temperature 1085224.48, New Cost 54371076.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 147.98 seconds
Iteration 152, Temperature 1074372.24, New Cost 57330227.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 148.94 seconds
Iteration 153, Temperature 1063628.52, New Cost 56298760.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 149.89 seconds
Iteration 154, Temperature 1052992.23, New Cost 58863484.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 150.90 seconds
Iteration 155, Temperature 1042462.31, New Cost 58953474.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 151.87 seconds
Iteration 156, Temperature 1032037.69, New Cost 57725330.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 152.83 seconds
Iteration 157, Temperature 1021717.31, New Cost 57725330.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 153.78 seconds
Iteration 158, Temperature 1011500.14, New Cost 57358735.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 154.73 seconds
Iteration 159, Temperature 1001385.13, New Cost 58953474.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 155.68 seconds
Iteration 160, Temperature 991371.28, New Cost 56180264.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 156.64 seconds
Iteration 161, Temperature 981457.57, New Cost 57938117.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 157.59 seconds
Iteration 162, Temperature 971642.99, New Cost 58187993.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 158.54 seconds
Iteration 163, Temperature 961926.56, New Cost 58420000.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 159.50 seconds
Iteration 164, Temperature 952307.30, New Cost 57358735.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 160.45 seconds
Iteration 165, Temperature 942784.23, New Cost 56298760.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 161.40 seconds
Iteration 166, Temperature 933356.38, New Cost 57358735.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 162.36 seconds
Iteration 167, Temperature 924022.82, New Cost 59189898.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 163.31 seconds
Iteration 168, Temperature 914782.59, New Cost 56298760.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 164.26 seconds
Iteration 169, Temperature 905634.77, New Cost 58806231.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 165.20 seconds
Iteration 170, Temperature 896578.42, New Cost 57358735.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 166.15 seconds
Iteration 171, Temperature 887612.63, New Cost 55968230.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 167.09 seconds
Iteration 172, Temperature 878736.51, New Cost 57960080.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 168.04 seconds
Iteration 173, Temperature 869949.14, New Cost 56523101.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 169.00 seconds
Iteration 174, Temperature 861249.65, New Cost 58337225.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 169.95 seconds
Iteration 175, Temperature 852637.15, New Cost 58806231.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 170.90 seconds
Iteration 176, Temperature 844110.78, New Cost 57938117.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 171.85 seconds
Iteration 177, Temperature 835669.68, New Cost 56741960.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 172.80 seconds
Iteration 178, Temperature 827312.98, New Cost 57960080.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 173.77 seconds
Iteration 179, Temperature 819039.85, New Cost 56862449.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 174.72 seconds
Iteration 180, Temperature 810849.45, New Cost 56316070.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 175.68 seconds
Iteration 181, Temperature 802740.96, New Cost 58806231.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 176.64 seconds
Iteration 182, Temperature 794713.55, New Cost 57876521.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 177.59 seconds
Iteration 183, Temperature 786766.41, New Cost 56316070.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 178.55 seconds
Iteration 184, Temperature 778898.75, New Cost 57682297.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 179.50 seconds
Iteration 185, Temperature 771109.76, New Cost 58337225.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 180.46 seconds
Iteration 186, Temperature 763398.66, New Cost 58132883.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 181.42 seconds
Iteration 187, Temperature 755764.67, New Cost 56321439.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 182.37 seconds
Iteration 188, Temperature 748207.03, New Cost 57389817.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 183.32 seconds
Iteration 189, Temperature 740724.96, New Cost 55968230.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 184.28 seconds
Iteration 190, Temperature 733317.71, New Cost 57725330.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 185.23 seconds
Iteration 191, Temperature 725984.53, New Cost 57793015.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 186.18 seconds
Iteration 192, Temperature 718724.69, New Cost 57421439.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 187.13 seconds
Iteration 193, Temperature 711537.44, New Cost 58863484.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 188.10 seconds
Iteration 194, Temperature 704422.06, New Cost 58756013.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 189.05 seconds
Iteration 195, Temperature 697377.84, New Cost 57876521.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 190.00 seconds
Iteration 196, Temperature 690404.07, New Cost 58420000.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 190.95 seconds
Iteration 197, Temperature 683500.02, New Cost 57641447.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 191.91 seconds
Iteration 198, Temperature 676665.02, New Cost 57330227.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 192.86 seconds
Iteration 199, Temperature 669898.37, New Cost 56637993.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 193.82 seconds
Iteration 200, Temperature 663199.39, New Cost 57682297.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 194.78 seconds
Iteration 201, Temperature 656567.40, New Cost 56321439.0, Current Cost 54371076.00, Best Cost 53847743.00, Elapsed Time 195.74 seconds
